what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311911955925
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311911959659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911964471
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911997903
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912004544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912009805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912010493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912017542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912023565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912026856
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912027181
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912027340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311912028025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912028404
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1311912029699
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311912030447
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912032596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311912036284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912041214
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912042875
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912044280
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311912047650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912061937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912074715
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912075762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912077481
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912080771
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912082466
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912082466
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912082487
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912082502
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912082516
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912082536
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912082555
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912082575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912086023
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912090207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912094657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912096469
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912096759
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912096907
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311912097635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912098147
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311912100584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912101225
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912108024
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912109520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912122444
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912125768
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912126090
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912126384
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311912127609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912128146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311912130160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912132172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912136412
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912137430
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311912140907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912142423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912153944
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912157308
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912158804
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912158804
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912158825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912159563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912179873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912183958
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912186751
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912191579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912193837
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912194162
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912194332
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311912195050
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912195720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311912197704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912198711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912214263
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912216090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912219172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912222878
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912223172
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912223381
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311912225328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912226140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311912227594
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912229698
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311912232584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912235200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912273380
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912278352
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311912288198
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311912288274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912288367
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912291498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912295871
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311912340200
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912348328
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311912352649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912354740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912356905
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311912360014
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912361819
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912361820
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912361834
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311912361850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912364392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912389429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912392470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912395340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912400083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912404794
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912405135
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912405263
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311912407231
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912407554
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311912409379
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912413353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311912415950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912422210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912423850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912439918
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912446067
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912450510
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912450736
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912450959
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311912451821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912452427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311912454184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912454993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912467350
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912469234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912471822
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912475638
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912475919
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912476109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311912476560
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912477234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311912479403
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912481160
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311912485018
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912486480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912499261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912501129
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912503387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912506856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912510459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912515390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912525824
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912526074
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912526275
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311912529599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912530290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311912532639
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912533711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311912540224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912543637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912547118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912563428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912569241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912573538
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912573847
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912574018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311912574631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912575431
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311912579012
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912581325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311912582754
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912586184
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311912593738
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912596309
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912598005
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912598006
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912598074
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912598088
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912598105
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912598117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912603303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912620710
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912621285
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912645336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912648822
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912651808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912658757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912665396
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912665965
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912666183
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311912666876
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912667435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311912668945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912670635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912705451
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912708269
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912711289
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912714024
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912714320
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912714525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311912715033
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912715641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311912717437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912718703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912729836
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912731215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912733649
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912737442
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912737791
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912737941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311912738432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912739026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311912740918
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912742626
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311912745006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912746799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912765114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912770260
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912772978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912777315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912780961
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912781390
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912781622
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311912782085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912782784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311912784716
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912787253
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311912789982
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311912792797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311912796083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311912801549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912803419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912812721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311912816149
