what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311914051798
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914053054
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914070672
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914075834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914079036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914083771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914092215
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914092433
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914092608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311914093406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311914094058
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311914096238
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914097654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311914100662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311914104553
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311914108159
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1311914110837
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914130315
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311914132209
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311914132353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1311914135762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914142138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914145342
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914146506
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914148174
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914151234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914154645
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311914156722
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914156803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1311914156875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311914160223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311914163654
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914169642
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914170930
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914170932
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914170952
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914170964
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914171721
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914183771
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914187105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914189281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914194737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914196305
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914196586
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914196749
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311914197655
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311914198041
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311914199878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914200921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914218746
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914220790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914223294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914225748
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914226077
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914226225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311914227311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311914227408
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311914230189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914236248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914239574
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914241565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914245065
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311914248765
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311914248843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914248928
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914250097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914280983
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311914338057
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914364705
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311914366991
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1311914369101
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914371910
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914374101
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311914375915
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1311914377194
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914377197
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914377208
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311914377287
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914378892
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914379393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914399588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914402791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914405673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914409431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914418430
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914418797
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914419083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311914419751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311914420630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311914422278
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914423897
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311914425945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914440155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914457307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1311914466489
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311914469335
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311914469465
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914474070
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311914474071
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914475496
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914477557
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914479126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1311914479390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914480845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914481999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914484526
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914498161
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914499317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914501746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914505541
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914508748
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914512651
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914515344
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914515860
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914516114
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311914516634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311914517270
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311914519355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914520173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914539645
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914541503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914585700
opened,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1311914595765
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1311914595813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914596078
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1311914596152
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311914598641
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311914598721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311914603523
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914606192
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311914606193
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914608979
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914610165
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914617160
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311914624299
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311914624358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914624429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311914625362
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1311914628838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1311914631211
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1311914632443
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1311914634283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1311914635470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1311914636561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1311914637545
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1311914638563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1311914639630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311914641752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914642245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914649737
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914652954
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311914655840
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1311914657534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914660157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914681015
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914682649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914686267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914710693
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914713076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914718227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914731334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914734019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914748757
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914750075
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914753301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914776392
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914780322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914782419
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914787920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914797195
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914797758
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914798027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311914798493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311914799066
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311914800379
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914802206
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311914804715
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1311914806706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914811298
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914823285
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914824814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914828073
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914831324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914835775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914838151
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914838554
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914838749
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311914839370
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311914840018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311914841609
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914842758
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311914845565
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1311914850235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914852489
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914862147
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914863603
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914867115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914869582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914874048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914884134
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914884529
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914884829
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311914885280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311914885905
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311914887634
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914889585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914890018
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914898218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914901930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914904557
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914904899
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311914905086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311914905607
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311914906204
