what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913222604
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913222630
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1311913222655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913224564
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913231941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913233029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913242761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913245168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913255450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913260038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913263305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913264453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913275466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913280856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913283583
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913283867
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913284004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311913284634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311913285290
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311913287791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311913289807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913293071
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913295234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311913295777
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913296998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913298504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913316026
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311913317264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913320368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913328794
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913329110
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913329278
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311913329951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311913330326
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311913332408
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913336531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913344055
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311913345457
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.copy.qualified.name",1311913347277
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311913350044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311913355788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311913359701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311913362441
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311913366876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913368612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913370974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913371431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913377786
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913382171
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311913383473
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913383474
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913383493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913388047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913390826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913394774
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913404570
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913404913
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913405071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311913405653
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311913406311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311913408110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913408496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913414401
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311913416007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913419222
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913421398
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913421791
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913421999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311913422576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311913423220
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311913425154
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311913427143
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311913429267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913430601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913447649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913452443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913456597
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913458322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913462911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913467017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913472250
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913472611
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913472846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311913473332
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311913473891
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913478220
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913486417
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311913488087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913491507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913495056
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913495511
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913495683
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311913496215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311913496810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311913498466
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311913499673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913505390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913511028
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913514035
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913520288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913523992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913549427
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913551295
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311913552533
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311913555078
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311913557620
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913561972
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311913564033
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913564034
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913564048
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913564063
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913564081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913564682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913579041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913584393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913587221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913591330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913594988
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913595413
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913595597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311913596689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311913597244
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311913599623
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311913602938
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311913606291
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913608669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913618076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913623242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913629508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913632756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913637357
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913637880
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913638148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311913638658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311913639257
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311913640807
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311913642128
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311913644313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913645490
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913653053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913658729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913661450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913667326
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913674238
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913674603
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913674843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311913675536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311913676055
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311913677792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913678316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913683387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913684909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913686611
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311913687999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913690419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913694571
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913694802
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913694978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311913695492
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311913696402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311913698122
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311913700067
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311913702379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913703352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913722666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913727770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913731551
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913733459
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913735098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913738588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913743005
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913743381
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913743619
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311913744010
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311913744591
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311913748067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311913750683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913754419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913756214
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311913756575
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311913763061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913765059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913773577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913774286
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913781697
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913782145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913829551
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913833243
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311913834690
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913834691
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913834716
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913834743
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913834763
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913834889
