what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311917429544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311917430549
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311917431291
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311917432836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311917435767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311917443057
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311917446268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311917448810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311917452104
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311917452413
