what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311911614407
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311911618172
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311911619599
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311911619600
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311911619620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911621016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911633129
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911633803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911662433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911666060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911676111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911683241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911686756
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.rename.element",1311911686790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911691559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911695727
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311911696133
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311911696355
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311911697058
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311911697658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311911700520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911702061
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911706679
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311911708064
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311911710746
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1311911713684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911716479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911724067
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311911725926
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311911727261
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311911728636
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311911728636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911730208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911748288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911754746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911759257
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911763037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911765476
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311911765873
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311911766116
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311911766703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311911767307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311911769106
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911770919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911791703
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311911794777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911797926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911800747
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311911801078
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311911801241
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311911802226
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311911803269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311911805025
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311911806649
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311911809917
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311911814234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911816674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911820050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911821235
